title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
爬虫工程师,石家庄,爬虫,大专,1-3年,"[""\u722c\u866b"", ""Python""]","[4000, 8000]",0薪,"""\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u98df\u5802\uff0c\u4e94\u9669\uff0c\u514d\u8d39\u505c\u8f66\uff0c\u5305\u4f4f\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38""",招聘专员,李屾招聘专员,0,九千九河北网络科...,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210506/d70bcd2c9cd2d16cfac869ee764f11b55195e7f9087bc5a9626d852c4a798594_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/26e628d1b67ec2bd1XJ-3t-4EFRU.html?lid=2lFHJSsQBTf.search.40&securityId=r7dl4Eiqd1uqC-N1lzfM0yvkpkYXdhTaWOzx6lEnI7G_SBMMObdPwV0h1QWn3naGqxhOZQw25myJjzdJkq_8nAbHdMpMMTtizunXbPwiDq6VL_lgQm3KxurgrrYpsCArC6T9CApmI33O4Q~~&sessionId=,https://www.zhipin.com/gongsi/feecc198b953f30c1nJ42dm6EFA~.html,新华区
爬虫Python程序设计,金华,爬虫,大专,经验不限,"[""\u722c\u866b"", ""Python"", ""\u722c\u866b\u7ecf\u9a8c"", ""\u7535\u5546\u8fd0\u8425"", ""\u722c\u866b\u8f6f\u4ef6"", ""\u516b\u722a\u9c7c""]","[4000, 8000]",0薪,"""\u4e94\u9669\u4e00\u91d1""",营销总监,邹先生营销总监,0,金橡树科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210608/a08e030eb57f72c22bebc2339b06d15b89362e7d21d09fc0b8d2753555f36925.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/7690bec5cfeb16cd1XFz39m1F1pU.html?lid=2lFHJSsQBTf.search.41&securityId=m2twmksdojOEU-T1RnnD7LIPvShOpkk007i1IhTumiynDR5-1xEeYxMcUcomwgT1FFFAi9I_krirR6Kx17vDIPBdic8142IMPERt5Btvx9747CfnUBmksgjS3V0GZHTzFFDcz6kjF3k~&sessionId=,https://www.zhipin.com/gongsi/8d65dbb7d55a1ea333V-2dS1Fg~~.html,义乌市
爬虫工程师,郑州,爬虫,大专,1-3年,"[""\u722c\u866b""]","[6000, 8000]",13薪,"""\u9910\u8865 \u8bdd\u8865\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5de5\u9f84\u5956\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u751f\u65e5\u798f\u5229\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u9886\u5bfcnice\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u6309\u65f6\u4e0a\u4e0b\u73ed\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5168\u52e4\u5956\uff0c\u4ea4\u901a\u8865\u52a9""",招聘经理,王女士招聘经理,0,澄明,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200728/c0c2987c8cad78c2c168288be41364ff23894041d90b23b70b9e7e92cbc9d01b_s.jpg?x-oss-process=image/resize,w_100,limit_0",食品/饮料/烟酒,A轮,"[500, 999]",https://www.zhipin.com/job_detail/12fc9f567694986d1XN92d2-E1tR.html?lid=2lFHJSsQBTf.search.42&securityId=yJXyQR9FqUXZt--1u92fzeKssHUxJxgdTjRba2H9ZQVvzpyRFqPBi51hj2tBDgw_Mbk0Xm6s88QDJj7X_3M8Rax4CG1MornpFBS5PugrN1RAFgsZyxMF7IKNOdn__9FV7DEz8isi&sessionId=,https://www.zhipin.com/gongsi/b8b6d9fd34d6f8f133Z82tm0Fw~~.html,中原区
python爬虫工程师,西安,爬虫,大专,1-3年,"[""\u722c\u866b"", ""Python"", ""Scrapy"", ""Django"", ""\u722c\u866b\u7ecf\u9a8c"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a""]","[6000, 8000]",0薪,"""\u4e94\u9669\u4e00\u91d1""",人事,任婷婷人事,0,锐力信息,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180602/f95fdc2e9a96509e7ccbb1e81e2ce1c2cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/d1fb4648beace7391XJ93du9GFdZ.html?lid=2lFHJSsQBTf.search.43&securityId=m8FrCRxrQ8FSG-g1d49tGpYD5QFxAaUzd6pseYd48Xj3PcJQouDs1Tx1BMwVzaH1wbLHfWh_M9nDFSGUXggWBjPqOX5o4us4PssBENF07EsaBjS_mkrAXy45FaTdvBfuWA-_p4LhAtY~&sessionId=,https://www.zhipin.com/gongsi/bdcf0757c6b2b2c31XR73d66GA~~.html,雁塔区
python爬虫开发工程师,新乡,爬虫,大专,1-3年,"[""\u722c\u866b"", ""Python"", ""\u722c\u866b\u7ecf\u9a8c""]","[4000, 8000]",0薪,"""\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5168\u52e4\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5305\u4f4f\uff0c\u751f\u65e5\u798f\u5229\uff0c\u4e94\u9669""",人事行政,王女士人事行政,0,圆梦航服,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",旅游,未融资,"[100, 499]",https://www.zhipin.com/job_detail/3ae5aa9a16ae9b931XJ42N6-E1ZX.html?lid=2lFHJSsQBTf.search.44&securityId=TqCO8XgpkfT8_-U19tVSZL9KKlDsaeFcTyvJDZsvpFqQHCpHEQgH5Ei-izROFcBScViv-bl_N92P36aVjy7OUO_NYS5Pg-kcEbgu-CRNUBYHeEw4u5QTd5PkwZxHVHJokcg4gVN6N4SfPA~~&sessionId=,https://www.zhipin.com/gongsi/ce3902f41054723a1nd_3d2-GVY~.html,红旗区
Python爬虫工程师,深圳,爬虫,大专,1-3年,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""NoSQL"", ""MongoDB"", ""Scrapy"", ""\u539f\u751fjs"", ""Linux"", """", """"]","[6000, 11000]",13薪,"""\u5b9a\u671f\u4f53\u68c0\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956""",招聘者,徐宝林招聘者,0,科飞时速,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160818/954028e1a0f53ff21636695a823580e9bfbe6e370cc0699975061a519262945f.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[20, 99]",https://www.zhipin.com/job_detail/0f1e7da464faa96c1nx73dy1FFFZ.html?lid=2lFHJSsQBTf.search.45&securityId=3gf4RXRXREhoN-c1SdrBWa3gQC7ol0_GUcOEZF3XG13flxQgUCSbdE28qiY8eh26fTQl54JKB-7DYlK_nvXnoaVDaNQhfju49eHBNhbtlq8d_txk1cAUnm0mOyNjAnyZA70P47MBNqLuvm5jxzY9XD-ARySM-SYqWEkiALx81LnaWQ~~&sessionId=,https://www.zhipin.com/gongsi/e4f4c69111f2e8db1Hd73N6-.html,龙岗区
爬虫开发工程师,贵阳,爬虫,大专,1-3年,"[""Java"", ""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""Redis"", ""NoSQL"", ""MongoDB""]","[5000, 7000]",13薪,"""\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5168\u52e4\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u9910\u8865\uff0c\u4ea4\u901a\u8865\u52a9""",人事主管 HR,张女士人事主管 HR,0,光奕科,"https://c-res.zhipin.com/jrs/8f16fe56a2fe7bdf6742c283d2944e62.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/6e6ada628512083e1n173tm-F1VU.html?lid=2lFHJSsQBTf.search.46&securityId=qQS295dPskrXh-g1bfKlepq4uGn0smAYdYvLrHomy40L4Wdt0JxJg-QvkGshbDeM2RQwsF3wAbIOYliwOfHiR3sXSTVKq3CdkTXsFUCXQza6SFK6QKGMt1WwmVigtWaeo8d86q_bytn7&sessionId=,https://www.zhipin.com/gongsi/92fc6d2ad50a61bd1nx70tu1FFs~.html,观山湖区
Python爬虫工程师,大连,爬虫,本科,1-3年,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""MySQL"", ""Redis"", ""NoSQL"", ""MongoDB"", """", """", """"]","[7000, 10000]",0薪,"""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u5e74\u7ec8\u5956\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5168\u52e4\u5956\uff0c\u5305\u5403\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38""",总经理/销售总监,刘旭楠总经理/销售总监,0,大连昭华设备,"https://img.bosszhipin.com/beijin/upload/com/logo/20210731/660252c72feb2b184c421ab985b60f716dbe767a235c25b174367f443b302013.jpg?x-oss-process=image/resize,w_100,limit_0",贸易/进出口,未融资,"[20, 99]",https://www.zhipin.com/job_detail/1b3963bb962e1f341nZ_09S5EVZT.html?lid=2lFHJSsQBTf.search.47&securityId=fZnI808WxwFqc-o1hYmXDdaTp2CyBfadesPCfA0A-yxX1svcQcDcFlMgkFyohAFziZ7vLd_XynrJenw0npd1IEcipHkCuWzIQesMbieZ_5JYDjn-SXDguR-aE7CHNNFUQp7xf_7ve-1o&sessionId=,https://www.zhipin.com/gongsi/c98031cce8ea418c1nB53du-FlI~.html,沙河口区
python程序员，开发工程师（熟悉爬虫）,苏州,爬虫,大专,3-5年,"[""\u540e\u7aef"", ""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""Python"", ""\u670d\u52a1\u7aef\u5f00\u53d1\u7ecf\u9a8c"", """", """", """", """", """", """", """", """", """"]","[6000, 8000]",0薪,"""\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u96f6\u98df\u4e0b\u5348\u8336""",商务拓展总监,陈海伟商务拓展总监,0,汇智成科技,"https://img.bosszhipin.com/beijin/upload/tmp/20190419/9dd9bc2d6014189de59429e3a6e0953be8ff3bf45103a2b197587ffac3ce70b9.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/ad746897b330c94c1nx_39y-E1ZX.html?lid=2lFHJSsQBTf.search.48&securityId=OMteWcv7za4Dt-m1Jc74HAHHud5TTMJU8U1PYjVLdIzPilWZuLmj0A0EbzH7NEVx7_dp_qffPYuN2xW3jZ3kr-LASerCZYZKKsGOEzTysO5sdyRfZpS4khM2ob41DKXMzMMVjzy8Pw~~&sessionId=,https://www.zhipin.com/gongsi/2063c386eba500d01nB83du9Fw~~.html,吴中区
爬虫数据采集工程师,晋中,爬虫,本科,经验不限,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""\u6570\u636e\u7ed3\u6784""]","[3000, 6000]",0薪,"""\u4e94\u9669\u4e00\u91d1\uff0c\u5305\u5403\uff0c\u8282\u65e5\u798f\u5229""",市场经理,王钊市场经理,0,风华正茂,"https://img.bosszhipin.com/beijin/upload/com/logo/20201203/2f626fe49cf86f73b821a23a4255678b68094a2d05bc1a2267f49ae319424437.png?x-oss-process=image/resize,w_100,limit_0",O2O,未融资,"[0, 20]",https://www.zhipin.com/job_detail/eebce476f91dbe151nZz0tu-FlNZ.html?lid=2lFHJSsQBTf.search.49&securityId=4DN21mKXgUy6p-j1yTQ4hs_gWCmcIB_fnzGo3lbMycZVBFNIMJ28uTpvZzeiwUUZEwMNF74_0FX5fe8798WAqpc7aFUhau6l-KdKX7N1fysJ4u4nI74hFtZfIveq7tO0qO3aCE12G9Y~&sessionId=,https://www.zhipin.com/gongsi/6681cf5dc74db5f20Hxy2tu-Eg~~.html,榆次区
爬虫工程师,焦作,爬虫,大专,经验不限,"[""Python"", ""JavaScript"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""MySQL"", """", """", """"]","[3000, 7000]",0薪,无,总经理,曹一平总经理,0,焦作市云行工程技...,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200608/da528c56da429b1d5ba60af0428940dfc5e736ab9dc4e5efdf989af2fb5470b1_s.jpg?x-oss-process=image/resize,w_100,limit_0",环保,未融资,"[0, 20]",https://www.zhipin.com/job_detail/b78e2d7479345ea60HF52Ni4F1I~.html?lid=2lFHJSsQBTf.search.50&securityId=YsgWf4uo1o8di-i101WOsJc_BR0hsK6FaJqS7FFAVEdxaycn7zQNIZJuEyyKQK5DZv0pfDhtj34YYd1RSqAx98y829wyXTWQZi7jEqDHKCrRKR_SncefsaqU7lmb45HafT6fgOa2cQ~~&sessionId=,https://www.zhipin.com/gongsi/0297d0f9b00937ce0H1y3N25FA~~.html,
高级爬虫工程师,济宁,爬虫,大专,3-5年,"[""Java"", ""Go"", ""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u7f51\u7edc\u7f16\u7a0b"", ""\u67b6\u6784\u5e08"", """", """"]","[7000, 12000]",0薪,"""\u8282\u65e5\u798f\u5229\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5168\u52e4\u5956\uff0c\u5305\u5403""",部门管理者,郭福帅部门管理者,0,旺卡智运,"https://img.bosszhipin.com/beijin/upload/com/logo/20220705/7b5b554d84f9729ca334ab212908f03a41c1a5c0c7c1157893bd01de5442259daadcd5ffdf252cf1.png?x-oss-process=image/resize,w_100,limit_0",企业服务,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/07e7e7235b3c0ac11Xd_09q0ElJV.html?lid=2lFHJSsQBTf.search.51&securityId=j9Sr97_hYhZBT-g18cS3ekVMXaXo1Yt-Z7f4krH0XdCyW7WX1C4Y2I6OxzWWdWWOyKMHNCQb4GJYfGtYuXMHvBvzWBfYDQV-tjs2l8ses_sD-fTVbEaoxZRYEKeZbGA1IqZPvgMEuwUiwg~~&sessionId=,https://www.zhipin.com/gongsi/da6b042bf44701061nV72dm_EFs~.html,任城区
python爬虫工程师,重庆,爬虫,大专,1-3年,"[""\u8ba1\u7b97\u673a\u8f6f\u4ef6\u76f8\u5173\u4e13\u4e1a""]","[5000, 8000]",0薪,无,客服部,薛海军客服部,0,帮企科技集团有限公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",企业服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/6139d7798b4987f91XN_0t66GVJT.html?lid=2lFHJSsQBTf.search.52&securityId=vDeslpbNDdXpS-k1WACH3aGzbLy_w0Pda1YxHjCuHXYGWXkjmOfEClteMcDvyZzSAOyBB6uKXofR7mHCRNc8XhktQQSB7lShKdv839ADHcMTDu6IIrUOPyjBfGBy8ISjaPNCIfE9sxwF&sessionId=,https://www.zhipin.com/gongsi/cece05ea546f4f211nV439i6Flc~.html,渝北区
python爬虫工程师,苏州,爬虫,大专,1-3年,"[""\u722c\u866b"", ""Python""]","[6000, 8000]",0薪,"""\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u4e94\u9669\u4e00\u91d1""",主管,邢女士主管,0,苏州零泉,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210806/17990df3f77a04122000160a5946e1951f53af5fd899fc4944816835be57985d.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e7080b2a0f2ec2991XN73du9EFdZ.html?lid=2lFHJSsQBTf.search.53&securityId=DzOXOZ5W_LqI7-E1lVsrmAO6IAchMSk_G9-oRbSm0_51jWq4dlcOegQmOopjm8SCvjeeGyzu6F_q340DaQ1S3Ss6FV68PI56btp7CDN4KLzx4ydc8ao1eSY7Xb_GvfFUG2C7C9VcNY8Lew~~&sessionId=,https://www.zhipin.com/gongsi/61ce3f02d3dab1e71nd72NW5FlQ~.html,苏州工业园区
python爬虫,重庆,爬虫,大专,1-3年,"[""\u722c\u866b"", ""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u722c\u866b\u7ecf\u9a8c""]","[4000, 6000]",0薪,"""\u4e94\u9669\u4e00\u91d1\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38""",招聘经理,邓白建招聘经理,0,禾略贝塔,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210304/635c06af0c51f6f95c5ed37525f1a2ff9b534d9bd2157469096971f0e901608b_s.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/069a53a0ad1bb5981XN-3d-6FlRU.html?lid=2lFHJSsQBTf.search.54&securityId=r3yMbygJ33zZJ-p1kOCkAZEvvbNtSa4g5s4HsgR59iAYX-6Z6RrkGF9-w1ZSK-6UVEyxu1jOspXEpqG5XAVUzhvLBRJ_AlDSfhJ_CLg6A6zvcioIPYUmoiJwW0VXut-GvG_8NXw1DlHh-g~~&sessionId=,https://www.zhipin.com/gongsi/389440fb49ce3a071nV_0tm7EFo~.html,渝中区
python爬虫,佛山,爬虫,本科,经验不限,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f""]","[5000, 10000]",0薪,"""\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u9910\u8865\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5168\u52e4\u5956\uff0c\u52a0\u73ed\u8865\u52a9""",招聘者,侯玉文招聘者,0,广州柚子,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",媒体,未融资,"[0, 20]",https://www.zhipin.com/job_detail/c34eaedd64c4f9f61XZ-3t6-EVpR.html?lid=2lFHJSsQBTf.search.55&securityId=6LCFjc3Wh4dIk-N14E7thQXhUPVP2t4GPkEofPe2odilviaXXOs-Dt6zYmATMGPizd-5clANpyc0X5AFPpRykYrBOh_3-uw5XGlsv0Yw1_xSn9O87h92PmpPP0Mg4VNfa3IXB6QZ54HQ&sessionId=,https://www.zhipin.com/gongsi/77b3cd9aeb6f69751XR52dm-E1U~.html,南海区
爬虫工程师,大连,爬虫,大专,1年以内,"[""\u722c\u866b""]","[8000, 13000]",0薪,"""\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u56e2\u5efa\u805a\u9910""",人事,黄女士人事,0,亿坊电商,"https://img.bosszhipin.com/beijin/upload/com/logo/20230309/7b5b554d84f9729c3d715e592398b9dbd757e7fe4622e333734d9a328419cdd7aca8a97100c5e5e2.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/93806946872fac4b1XN639i4FVBT.html?lid=2lFHJSsQBTf.search.56&securityId=GdozTo46N87O2-D1kcBCYvbCFqMo8xc2co4efdwisd8E-SXlYp1uMnFTN-LuZJyg96S2pfdDgOio2aawWhM2v-SFYYnd1zBMfX91Ji5cmZmAPLelIARMxCGWqjxhWpExkHxXrOLHoMX64w~~&sessionId=,https://www.zhipin.com/gongsi/b8c9564e290ef9961XF-2t6_FlA~.html,金州区
爬虫工程师/Python,上海,爬虫,本科,经验不限,"[""Scrapy"", ""Python"", ""PyTorch"", ""\u722c\u866b\u7ecf\u9a8c"", ""\u722c\u866b"", ""SQL""]","[7000, 9000]",14薪,"""\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u9910\u8865\uff0c\u5168\u52e4\u5956""",人事主管,谢女士人事主管,0,安耐吉化学,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211207/7bf6f160950405e98ab8fc5fed735fd83c283503bdd714cfbdc219e5bc828d174b4a0453007633d4.jpg?x-oss-process=image/resize,w_100,limit_0",化工,A轮,"[100, 499]",https://www.zhipin.com/job_detail/ebb2eec67a348a9e1nN63dm_E1pX.html?lid=2lFHJSsQBTf.search.57&securityId=LVEAJ0xX3VAW0-k1KIlaXboTSOw0l59EA6twmTGNaVei_ml5MEx3WItkkI6StEM8onpUsG0w9Z7kyR619Qef4a1hI6xXvkFMp7eIKrsUu5ZaHtY90DP4qu4eVe2oy_nqqmX_eN15-Az_&sessionId=,https://www.zhipin.com/gongsi/1592100cc4ed574d1nN-0960EFI~.html,浦东新区
初级爬虫工程师,杭州,爬虫,本科,经验不限,"[""\u722c\u866b"", ""Python""]","[6000, 8000]",0薪,"""\u80a1\u7968\u671f\u6743\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047""",招聘者,茹新顺招聘者,0,杭州青藤控股有限公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",数据服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3d301245487fa61e1XN_39y8GFBS.html?lid=2lFHJSsQBTf.search.58&securityId=jsacezr92iUfL-j1GGD5ipK7JAUrRuzzuVUxgCit8-f6ugtR7FYupwtAqiPUQeIvKWTPRM2DV2-l2lgpxCkOKWLB8Y-KUTNpaDkYeFLuOWB3jPanuJLs7bT2dbl3_2BC3XLu7z3bNQlHMQ~~&sessionId=,https://www.zhipin.com/gongsi/38341011429cbc171XB63Nu-FFY~.html,余杭区
python爬虫工程师,嘉兴,爬虫,大专,1-3年,"[""\u722c\u866b"", ""Python"", ""Scrapy""]","[7000, 9000]",0薪,"""\u56e2\u5efa\u805a\u9910\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u7ee9\u6548\u5956\u91d1""",招聘者,余飞儿招聘者,0,香飞网络,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,A轮,"[20, 99]",https://www.zhipin.com/job_detail/515a68a22db94ae71XB42Nm9EVtU.html?lid=2lFHJSsQBTf.search.59&securityId=UlM5dkq81j7HB-21Xkh76NlUgg7uDf5i0J0S5CDKqoWC21VyI2nWdogVGLIeVV-TAEAkpBB50t9pwwiz6MBpNraEP_sf46d6vBTwbVr8O5d8qIRdOLDiO_E0pJ-4C9dD7hMRwxYE1cGFCw~~&sessionId=,https://www.zhipin.com/gongsi/6a9d5d04a1cd85a11XR529W0FVU~.html,南湖区
Python爬虫工程师,北京,爬虫,大专,1-3年,"[""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""Python"", ""C\u8bed\u8a00"", ""Python\u5de5\u7a0b\u5e08"", ""\u722c\u866b\u5de5\u7a0b\u5e08"", """", """", """"]","[8000, 12000]",0薪,无,招聘者,陈先生招聘者,0,翰斯哈麻,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",旅游,未融资,"[0, 20]",https://www.zhipin.com/job_detail/80d79192851f38561nJ40ti0FFFQ.html?lid=2lFHJSsQBTf.search.60&securityId=aJNdINhBLtnD_-F1HB9lFw4TM1EGkzeDUT1E_YqsZS05Be95whvwg84sFb9Wwui2AFl29X3vZlUxtlLN-ZjSujb-LTmto-qttPUyqkH7zxbIG18rJtFQxIJbawbeFtEh0YlOKTU22l9TDIH7aCJtD964LITqBlTE3hzyj9wMddx5dyl2&sessionId=,https://www.zhipin.com/gongsi/7fa0c56f3ee2edfe1nN83NS0GVU~.html,朝阳区
爬虫工程师,洛阳,爬虫,大专,1-3年,"[""Python"", ""HTML"", ""SQL"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""MySQL"", """"]","[6000, 11000]",0薪,无,人事专员,郝芬萍人事专员,0,河南软赛富,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",运营商/增值服务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/3d77cfae3bd129710Xx92tq1GFM~.html?lid=2lFHJSsQBTf.search.61&securityId=_kulmN48Jq6rq-c1zAtE8LUJrkImCFTk2uvLKmU_z0Q4kzOkJOvDACQxCrhoVIZTfHQuZvZGhXB_-V1NStqfwVkcpq_BkxOye7YA2WCQe1uxcECOsKbMqyEtEyF8HaYMOyty0zrPLQ~~&sessionId=,https://www.zhipin.com/gongsi/eadaf8475df5ff4c0HZ52NW_EA~~.html,洛龙区
